INFO 2016-09-22 16:22:36,841 Training start
WARNING 2016-09-25 16:31:34,528 <tensorflow.python.ops.rnn_cell.BasicLSTMCell object at 0x7fd201a04bd0>: Using a concatenated state is slower and will soon be deprecated.  Use state_is_tuple=True.
INFO 2016-09-25 16:32:36,607 Training start
WARNING 2016-09-25 16:32:37,127 <tensorflow.python.ops.rnn_cell.BasicLSTMCell object at 0x7f669f1c7bd0>: Using a concatenated state is slower and will soon be deprecated.  Use state_is_tuple=True.
INFO 2016-09-25 16:49:04,411 Training start
WARNING 2016-09-25 16:49:05,003 <tensorflow.python.ops.rnn_cell.BasicLSTMCell object at 0x7fadef2dbbd0>: Using a concatenated state is slower and will soon be deprecated.  Use state_is_tuple=True.
INFO 2016-09-25 16:49:36,734 Training start
WARNING 2016-09-25 16:49:37,316 <tensorflow.python.ops.rnn_cell.BasicLSTMCell object at 0x7f859affcbd0>: Using a concatenated state is slower and will soon be deprecated.  Use state_is_tuple=True.
INFO 2016-09-25 16:51:39,035 Training start
WARNING 2016-09-25 16:51:39,627 <tensorflow.python.ops.rnn_cell.BasicLSTMCell object at 0x7ffa7e28ebd0>: Using a concatenated state is slower and will soon be deprecated.  Use state_is_tuple=True.
INFO 2016-09-25 16:55:30,287 Training start
WARNING 2016-09-25 16:55:30,886 <tensorflow.python.ops.rnn_cell.BasicLSTMCell object at 0x7ff3f7ab5bd0>: Using a concatenated state is slower and will soon be deprecated.  Use state_is_tuple=True.
INFO 2016-09-25 16:57:36,338 Training start
WARNING 2016-09-25 16:57:36,923 <tensorflow.python.ops.rnn_cell.BasicLSTMCell object at 0x7fd730e12bd0>: Using a concatenated state is slower and will soon be deprecated.  Use state_is_tuple=True.
INFO 2016-09-25 16:59:24,952 Training start
WARNING 2016-09-25 16:59:25,632 <tensorflow.python.ops.rnn_cell.BasicLSTMCell object at 0x7f5963a9bbd0>: Using a concatenated state is slower and will soon be deprecated.  Use state_is_tuple=True.
INFO 2016-09-25 17:03:48,497 Training start
WARNING 2016-09-25 17:03:49,001 <tensorflow.python.ops.rnn_cell.BasicLSTMCell object at 0x7f9a120d8bd0>: Using a concatenated state is slower and will soon be deprecated.  Use state_is_tuple=True.
INFO 2016-09-25 17:04:35,873 Training start
WARNING 2016-09-25 17:04:36,427 <tensorflow.python.ops.rnn_cell.BasicLSTMCell object at 0x7ff199d0fbd0>: Using a concatenated state is slower and will soon be deprecated.  Use state_is_tuple=True.
INFO 2016-09-25 17:07:37,726 Training start
WARNING 2016-09-25 17:07:38,309 <tensorflow.python.ops.rnn_cell.BasicLSTMCell object at 0x7f34caffcbd0>: Using a concatenated state is slower and will soon be deprecated.  Use state_is_tuple=True.
INFO 2016-09-25 17:11:35,347 Training start
WARNING 2016-09-25 17:11:35,902 <tensorflow.python.ops.rnn_cell.BasicLSTMCell object at 0x7f2ba5f99690>: Using a concatenated state is slower and will soon be deprecated.  Use state_is_tuple=True.
INFO 2016-09-25 17:13:24,125 Training start
WARNING 2016-09-25 17:13:24,745 <tensorflow.python.ops.rnn_cell.BasicLSTMCell object at 0x7fe95b323790>: Using a concatenated state is slower and will soon be deprecated.  Use state_is_tuple=True.
INFO 2016-09-25 17:15:13,232 Training start
WARNING 2016-09-25 17:15:13,776 <tensorflow.python.ops.rnn_cell.BasicLSTMCell object at 0x7f07ab552c50>: Using a concatenated state is slower and will soon be deprecated.  Use state_is_tuple=True.
INFO 2016-09-25 17:15:50,653 Training start
WARNING 2016-09-25 17:15:51,265 <tensorflow.python.ops.rnn_cell.BasicLSTMCell object at 0x7faddaf15690>: Using a concatenated state is slower and will soon be deprecated.  Use state_is_tuple=True.
INFO 2016-09-25 17:16:40,670 Training start
WARNING 2016-09-25 17:16:41,164 <tensorflow.python.ops.rnn_cell.BasicLSTMCell object at 0x7ff2cc07d690>: Using a concatenated state is slower and will soon be deprecated.  Use state_is_tuple=True.
INFO 2016-09-25 17:24:05,996 Training start
WARNING 2016-09-25 17:24:06,417 <tensorflow.python.ops.rnn_cell.BasicLSTMCell object at 0x7ff480787c50>: Using a concatenated state is slower and will soon be deprecated.  Use state_is_tuple=True.
INFO 2016-09-25 17:27:29,180 Training start
WARNING 2016-09-25 17:27:29,759 <tensorflow.python.ops.rnn_cell.BasicLSTMCell object at 0x7f999bab2c50>: Using a concatenated state is slower and will soon be deprecated.  Use state_is_tuple=True.
INFO 2016-09-25 17:28:39,999 Training start
WARNING 2016-09-25 17:28:40,570 <tensorflow.python.ops.rnn_cell.BasicLSTMCell object at 0x7faa6ee77c90>: Using a concatenated state is slower and will soon be deprecated.  Use state_is_tuple=True.
INFO 2016-09-25 17:29:49,355 Training start
WARNING 2016-09-25 17:29:49,942 <tensorflow.python.ops.rnn_cell.BasicLSTMCell object at 0x7f5be28bfc90>: Using a concatenated state is slower and will soon be deprecated.  Use state_is_tuple=True.
INFO 2016-09-25 17:31:47,041 Training start
WARNING 2016-09-25 17:31:47,554 <tensorflow.python.ops.rnn_cell.BasicLSTMCell object at 0x7f4d08014690>: Using a concatenated state is slower and will soon be deprecated.  Use state_is_tuple=True.
INFO 2016-09-25 17:32:27,647 Training start
WARNING 2016-09-25 17:32:28,163 <tensorflow.python.ops.rnn_cell.BasicLSTMCell object at 0x7fb1751bdc50>: Using a concatenated state is slower and will soon be deprecated.  Use state_is_tuple=True.
INFO 2016-09-25 17:34:06,306 Training start
WARNING 2016-09-25 17:34:06,819 <tensorflow.python.ops.rnn_cell.BasicLSTMCell object at 0x7fc81c0a3690>: Using a concatenated state is slower and will soon be deprecated.  Use state_is_tuple=True.
INFO 2016-09-25 17:35:21,376 Training start
WARNING 2016-09-25 17:35:21,901 <tensorflow.python.ops.rnn_cell.BasicLSTMCell object at 0x7eff0f73ec50>: Using a concatenated state is slower and will soon be deprecated.  Use state_is_tuple=True.
INFO 2016-09-25 17:37:56,225 Training start
WARNING 2016-09-25 17:37:56,804 <tensorflow.python.ops.rnn_cell.BasicLSTMCell object at 0x7f2085cc2690>: Using a concatenated state is slower and will soon be deprecated.  Use state_is_tuple=True.
INFO 2016-09-25 18:00:34,254 Training start
WARNING 2016-09-25 18:00:34,927 <tensorflow.python.ops.rnn_cell.BasicLSTMCell object at 0x7f22e2f77bd0>: Using a concatenated state is slower and will soon be deprecated.  Use state_is_tuple=True.
INFO 2016-09-25 18:08:06,511 Training start
WARNING 2016-09-25 18:08:06,949 <tensorflow.python.ops.rnn_cell.BasicLSTMCell object at 0x7f447880cbd0>: Using a concatenated state is slower and will soon be deprecated.  Use state_is_tuple=True.
INFO 2016-09-25 18:11:25,368 Training start
WARNING 2016-09-25 18:11:25,860 <tensorflow.python.ops.rnn_cell.BasicLSTMCell object at 0x7f9fc1f96bd0>: Using a concatenated state is slower and will soon be deprecated.  Use state_is_tuple=True.
INFO 2016-09-25 18:49:17,426 Training start
WARNING 2016-09-25 18:49:17,886 <tensorflow.python.ops.rnn_cell.BasicLSTMCell object at 0x7efbea9f3bd0>: Using a concatenated state is slower and will soon be deprecated.  Use state_is_tuple=True.
INFO 2016-09-25 18:51:57,707 Training start
WARNING 2016-09-25 18:51:58,344 <tensorflow.python.ops.rnn_cell.BasicLSTMCell object at 0x7feb48eaabd0>: Using a concatenated state is slower and will soon be deprecated.  Use state_is_tuple=True.
INFO 2016-09-25 18:52:50,684 Training start
WARNING 2016-09-25 18:52:51,219 <tensorflow.python.ops.rnn_cell.BasicLSTMCell object at 0x7f9935c27bd0>: Using a concatenated state is slower and will soon be deprecated.  Use state_is_tuple=True.
INFO 2016-09-25 18:59:36,584 Training start
WARNING 2016-09-25 18:59:37,042 <tensorflow.python.ops.rnn_cell.BasicLSTMCell object at 0x7f5ad74b7bd0>: Using a concatenated state is slower and will soon be deprecated.  Use state_is_tuple=True.
INFO 2016-09-25 18:59:54,203 Training start
WARNING 2016-09-25 18:59:54,759 <tensorflow.python.ops.rnn_cell.BasicLSTMCell object at 0x7faf6e11cbd0>: Using a concatenated state is slower and will soon be deprecated.  Use state_is_tuple=True.
INFO 2016-09-25 19:02:12,674 Training start
WARNING 2016-09-25 19:02:13,274 <tensorflow.python.ops.rnn_cell.BasicLSTMCell object at 0x7fa7ac441bd0>: Using a concatenated state is slower and will soon be deprecated.  Use state_is_tuple=True.
INFO 2016-09-25 19:02:25,231 Training start
WARNING 2016-09-25 19:02:25,882 <tensorflow.python.ops.rnn_cell.BasicLSTMCell object at 0x7f5700071bd0>: Using a concatenated state is slower and will soon be deprecated.  Use state_is_tuple=True.
INFO 2016-09-25 19:06:31,324 Training start
WARNING 2016-09-25 19:06:31,900 <tensorflow.python.ops.rnn_cell.BasicLSTMCell object at 0x7f679c999bd0>: Using a concatenated state is slower and will soon be deprecated.  Use state_is_tuple=True.
INFO 2016-09-25 19:11:58,422 Training start
WARNING 2016-09-25 19:11:59,011 <tensorflow.python.ops.rnn_cell.BasicLSTMCell object at 0x7fefb0b66bd0>: Using a concatenated state is slower and will soon be deprecated.  Use state_is_tuple=True.
INFO 2016-09-25 19:17:11,223 Training start
WARNING 2016-09-25 19:17:11,810 <tensorflow.python.ops.rnn_cell.BasicLSTMCell object at 0x7f0251983bd0>: Using a concatenated state is slower and will soon be deprecated.  Use state_is_tuple=True.
INFO 2016-09-25 19:22:11,016 Training start
WARNING 2016-09-25 19:22:11,506 <tensorflow.python.ops.rnn_cell.BasicLSTMCell object at 0x7fbcbfaa0bd0>: Using a concatenated state is slower and will soon be deprecated.  Use state_is_tuple=True.
INFO 2016-09-25 19:23:41,829 Training start
WARNING 2016-09-25 19:23:42,323 <tensorflow.python.ops.rnn_cell.BasicLSTMCell object at 0x7f885f185bd0>: Using a concatenated state is slower and will soon be deprecated.  Use state_is_tuple=True.
INFO 2016-09-25 19:26:15,811 Training start
WARNING 2016-09-25 19:26:16,329 <tensorflow.python.ops.rnn_cell.BasicLSTMCell object at 0x7f47858ebbd0>: Using a concatenated state is slower and will soon be deprecated.  Use state_is_tuple=True.
INFO 2016-09-25 19:29:47,880 Training start
WARNING 2016-09-25 19:29:48,370 <tensorflow.python.ops.rnn_cell.BasicLSTMCell object at 0x7fef8cf22bd0>: Using a concatenated state is slower and will soon be deprecated.  Use state_is_tuple=True.
INFO 2016-09-25 19:35:23,837 Training start
WARNING 2016-09-25 19:35:24,440 <tensorflow.python.ops.rnn_cell.BasicLSTMCell object at 0x7f7376ec5bd0>: Using a concatenated state is slower and will soon be deprecated.  Use state_is_tuple=True.
INFO 2016-09-25 19:37:55,820 Training start
WARNING 2016-09-25 19:37:56,307 <tensorflow.python.ops.rnn_cell.BasicLSTMCell object at 0x7fb6fb023b90>: Using a concatenated state is slower and will soon be deprecated.  Use state_is_tuple=True.
INFO 2016-09-25 19:41:51,677 Training start
WARNING 2016-09-25 19:41:52,198 <tensorflow.python.ops.rnn_cell.BasicLSTMCell object at 0x7f52965ca9d0>: Using a concatenated state is slower and will soon be deprecated.  Use state_is_tuple=True.
INFO 2016-09-25 19:45:35,523 Training start
WARNING 2016-09-25 19:45:36,025 <tensorflow.python.ops.rnn_cell.BasicLSTMCell object at 0x7f0e2eb9f9d0>: Using a concatenated state is slower and will soon be deprecated.  Use state_is_tuple=True.
INFO 2016-09-25 19:53:24,615 Training start
WARNING 2016-09-25 19:53:25,132 <tensorflow.python.ops.rnn_cell.BasicLSTMCell object at 0x7f9450175d90>: Using a concatenated state is slower and will soon be deprecated.  Use state_is_tuple=True.
INFO 2016-09-25 19:59:33,927 Training start
WARNING 2016-09-25 19:59:34,510 <tensorflow.python.ops.rnn_cell.BasicLSTMCell object at 0x7f5ceded7d10>: Using a concatenated state is slower and will soon be deprecated.  Use state_is_tuple=True.
INFO 2016-09-25 20:00:39,247 Training start
WARNING 2016-09-25 20:00:39,701 <tensorflow.python.ops.rnn_cell.BasicLSTMCell object at 0x7fe54c02fd10>: Using a concatenated state is slower and will soon be deprecated.  Use state_is_tuple=True.
INFO 2016-09-25 20:01:56,996 Training start
WARNING 2016-09-25 20:01:57,572 <tensorflow.python.ops.rnn_cell.BasicLSTMCell object at 0x7f9561bafd10>: Using a concatenated state is slower and will soon be deprecated.  Use state_is_tuple=True.
INFO 2016-09-25 20:04:21,511 Training start
WARNING 2016-09-25 20:04:22,032 <tensorflow.python.ops.rnn_cell.BasicLSTMCell object at 0x7f2620078d10>: Using a concatenated state is slower and will soon be deprecated.  Use state_is_tuple=True.
INFO 2016-09-25 20:09:30,892 Training start
WARNING 2016-09-25 20:09:31,457 <tensorflow.python.ops.rnn_cell.BasicLSTMCell object at 0x7f1b6c0f1d10>: Using a concatenated state is slower and will soon be deprecated.  Use state_is_tuple=True.
INFO 2016-09-25 20:09:51,403 Training start
WARNING 2016-09-25 20:09:52,005 <tensorflow.python.ops.rnn_cell.BasicLSTMCell object at 0x7fcd03c42d10>: Using a concatenated state is slower and will soon be deprecated.  Use state_is_tuple=True.
INFO 2016-09-26 00:48:28,375 Training start
WARNING 2016-09-26 00:48:28,948 <tensorflow.python.ops.rnn_cell.BasicLSTMCell object at 0x7f018349bd10>: Using a concatenated state is slower and will soon be deprecated.  Use state_is_tuple=True.
INFO 2016-09-26 00:49:33,024 Training start
WARNING 2016-09-26 00:49:33,639 <tensorflow.python.ops.rnn_cell.BasicLSTMCell object at 0x7f9dbae93d10>: Using a concatenated state is slower and will soon be deprecated.  Use state_is_tuple=True.
INFO 2016-09-26 00:51:32,715 Training start
WARNING 2016-09-26 00:51:33,315 <tensorflow.python.ops.rnn_cell.BasicLSTMCell object at 0x7f3b5d356d10>: Using a concatenated state is slower and will soon be deprecated.  Use state_is_tuple=True.
INFO 2016-09-27 21:36:09,735 Training start
WARNING 2016-09-27 21:36:10,812 <tensorflow.python.ops.rnn_cell.BasicLSTMCell object at 0x7f4cc6787d50>: Using a concatenated state is slower and will soon be deprecated.  Use state_is_tuple=True.
INFO 2016-09-27 21:36:12,721 Sigmoid activation
INFO 2016-09-27 21:36:29,080 Mean loss in 0th epoch is: 61.0776290894
INFO 2016-09-27 21:36:29,421 Overall test accuracy is: 0.485091743119
INFO 2016-09-27 21:36:42,438 Mean loss in 1th epoch is: 7.23344326019
INFO 2016-09-27 21:36:42,626 Overall test accuracy is: 0.739678899083
INFO 2016-09-27 21:36:55,217 Mean loss in 2th epoch is: 0.939058303833
INFO 2016-09-27 21:36:55,360 Overall test accuracy is: 0.702981651376
INFO 2016-09-27 21:36:58,359 Mean loss in 3th epoch is: 0.484945863485
INFO 2016-09-27 21:36:58,550 Overall test accuracy is: 0.72247706422
INFO 2016-09-27 21:37:01,299 Mean loss in 4th epoch is: 0.450297296047
INFO 2016-09-27 21:37:01,438 Overall test accuracy is: 0.721330275229
INFO 2016-09-27 21:37:04,056 Mean loss in 5th epoch is: 0.459961861372
INFO 2016-09-27 21:37:04,189 Overall test accuracy is: 0.715596330275
INFO 2016-09-27 21:37:06,831 Mean loss in 6th epoch is: 0.489351421595
INFO 2016-09-27 21:37:06,948 Overall test accuracy is: 0.743119266055
INFO 2016-09-27 21:37:19,538 Mean loss in 7th epoch is: 0.470418572426
INFO 2016-09-27 21:37:19,648 Overall test accuracy is: 0.717889908257
INFO 2016-09-27 21:37:22,048 Mean loss in 8th epoch is: 0.441327661276
INFO 2016-09-27 21:37:22,213 Overall test accuracy is: 0.716743119266
INFO 2016-09-27 21:37:24,377 Mean loss in 9th epoch is: 0.460455268621
INFO 2016-09-27 21:37:24,529 Overall test accuracy is: 0.739678899083
INFO 2016-09-27 21:37:26,783 Mean loss in 10th epoch is: 0.611946165562
INFO 2016-09-27 21:37:26,962 Overall test accuracy is: 0.717889908257
INFO 2016-09-27 21:37:29,145 Mean loss in 11th epoch is: 1.36898350716
INFO 2016-09-27 21:37:29,247 Overall test accuracy is: 0.68004587156
INFO 2016-09-27 21:37:31,703 Mean loss in 12th epoch is: 4.40176343918
INFO 2016-09-27 21:37:31,879 Overall test accuracy is: 0.715596330275
INFO 2016-09-27 21:37:31,879 Normal Early stop
INFO 2016-09-27 21:40:35,864 Training start
WARNING 2016-09-27 21:40:36,948 <tensorflow.python.ops.rnn_cell.BasicLSTMCell object at 0x7f7404f40b90>: Using a concatenated state is slower and will soon be deprecated.  Use state_is_tuple=True.
INFO 2016-09-27 21:40:38,730 Sigmoid activation
INFO 2016-09-27 21:40:54,426 Mean loss in 0th epoch is: 85.1149291992
INFO 2016-09-27 21:40:54,823 Overall test accuracy is: 0.673165137615
INFO 2016-09-27 21:41:07,494 Mean loss in 1th epoch is: 6.42390441895
INFO 2016-09-27 21:41:07,635 Overall test accuracy is: 0.676605504587
INFO 2016-09-27 21:41:20,725 Mean loss in 2th epoch is: 0.993387281895
INFO 2016-09-27 21:41:20,856 Overall test accuracy is: 0.704128440367
INFO 2016-09-27 21:41:33,699 Mean loss in 3th epoch is: 0.586452245712
INFO 2016-09-27 21:41:33,884 Overall test accuracy is: 0.739678899083
INFO 2016-09-27 21:41:46,666 Mean loss in 4th epoch is: 0.562984585762
INFO 2016-09-27 21:41:46,757 Overall test accuracy is: 0.725917431193
INFO 2016-09-27 21:41:49,603 Mean loss in 5th epoch is: 0.555408060551
INFO 2016-09-27 21:41:49,759 Overall test accuracy is: 0.730504587156
INFO 2016-09-27 21:41:52,749 Mean loss in 6th epoch is: 0.551238596439
INFO 2016-09-27 21:41:52,863 Overall test accuracy is: 0.744266055046
INFO 2016-09-27 21:42:05,918 Mean loss in 7th epoch is: 0.539567112923
INFO 2016-09-27 21:42:06,019 Overall test accuracy is: 0.698394495413
INFO 2016-09-27 21:42:07,887 Mean loss in 8th epoch is: 0.552472174168
INFO 2016-09-27 21:42:08,029 Overall test accuracy is: 0.743119266055
INFO 2016-09-27 21:42:10,217 Mean loss in 9th epoch is: 0.546182572842
INFO 2016-09-27 21:42:10,336 Overall test accuracy is: 0.737385321101
INFO 2016-09-27 21:42:12,536 Mean loss in 10th epoch is: 0.545132219791
INFO 2016-09-27 21:42:12,620 Overall test accuracy is: 0.745412844037
INFO 2016-09-27 21:42:25,574 Mean loss in 11th epoch is: 0.542129933834
INFO 2016-09-27 21:42:25,667 Overall test accuracy is: 0.747706422018
INFO 2016-09-27 21:42:37,851 Mean loss in 12th epoch is: 0.572649121284
INFO 2016-09-27 21:42:38,051 Overall test accuracy is: 0.748853211009
INFO 2016-09-27 21:42:50,218 Mean loss in 13th epoch is: 0.556802511215
INFO 2016-09-27 21:42:50,278 Overall test accuracy is: 0.705275229358
INFO 2016-09-27 21:42:52,669 Mean loss in 14th epoch is: 0.554906606674
INFO 2016-09-27 21:42:52,788 Overall test accuracy is: 0.73623853211
INFO 2016-09-27 21:42:55,697 Mean loss in 15th epoch is: 0.543226003647
INFO 2016-09-27 21:42:55,796 Overall test accuracy is: 0.735091743119
INFO 2016-09-27 21:42:58,702 Mean loss in 16th epoch is: 0.548307180405
INFO 2016-09-27 21:42:58,877 Overall test accuracy is: 0.748853211009
INFO 2016-09-27 21:43:01,922 Mean loss in 17th epoch is: 0.553351283073
INFO 2016-09-27 21:43:02,073 Overall test accuracy is: 0.75
INFO 2016-09-27 21:43:15,060 Mean loss in 18th epoch is: 0.572527825832
INFO 2016-09-27 21:43:15,159 Overall test accuracy is: 0.745412844037
INFO 2016-09-27 21:43:17,684 Mean loss in 19th epoch is: 0.577680110931
INFO 2016-09-27 21:43:17,815 Overall test accuracy is: 0.747706422018
INFO 2016-09-27 21:43:20,579 Mean loss in 20th epoch is: 0.539339780807
INFO 2016-09-27 21:43:20,716 Overall test accuracy is: 0.751146788991
INFO 2016-09-27 21:43:34,162 Mean loss in 21th epoch is: 0.534141778946
INFO 2016-09-27 21:43:34,271 Overall test accuracy is: 0.728211009174
INFO 2016-09-27 21:43:36,543 Mean loss in 22th epoch is: 0.53140515089
INFO 2016-09-27 21:43:36,678 Overall test accuracy is: 0.747706422018
INFO 2016-09-27 21:43:39,009 Mean loss in 23th epoch is: 0.541726410389
INFO 2016-09-27 21:43:39,098 Overall test accuracy is: 0.725917431193
INFO 2016-09-27 21:43:41,253 Mean loss in 24th epoch is: 0.537285387516
INFO 2016-09-27 21:43:41,379 Overall test accuracy is: 0.725917431193
INFO 2016-09-27 21:43:43,655 Mean loss in 25th epoch is: 0.546107530594
INFO 2016-09-27 21:43:43,754 Overall test accuracy is: 0.774082568807
INFO 2016-09-27 21:43:56,231 Mean loss in 26th epoch is: 0.537165760994
INFO 2016-09-27 21:43:56,323 Overall test accuracy is: 0.756880733945
INFO 2016-09-27 21:43:58,482 Mean loss in 27th epoch is: 0.544988811016
INFO 2016-09-27 21:43:58,715 Overall test accuracy is: 0.663990825688
INFO 2016-09-27 21:44:01,143 Mean loss in 28th epoch is: 0.535015165806
INFO 2016-09-27 21:44:01,266 Overall test accuracy is: 0.745412844037
INFO 2016-09-27 21:44:03,667 Mean loss in 29th epoch is: 0.530115842819
INFO 2016-09-27 21:44:03,772 Overall test accuracy is: 0.754587155963
INFO 2016-09-27 21:44:05,977 Mean loss in 30th epoch is: 0.527892649174
INFO 2016-09-27 21:44:06,141 Overall test accuracy is: 0.714449541284
INFO 2016-09-27 21:44:08,589 Mean loss in 31th epoch is: 0.533014416695
INFO 2016-09-27 21:44:08,647 Overall test accuracy is: 0.744266055046
INFO 2016-09-27 21:44:08,648 Normal Early stop
INFO 2016-09-27 21:49:03,633 Training start
WARNING 2016-09-27 21:49:04,431 <tensorflow.python.ops.rnn_cell.BasicLSTMCell object at 0x7f20913d2910>: Using a concatenated state is slower and will soon be deprecated.  Use state_is_tuple=True.
INFO 2016-09-27 21:50:12,867 Training start
WARNING 2016-09-27 21:50:13,725 <tensorflow.python.ops.rnn_cell.BasicLSTMCell object at 0x7f37171bf910>: Using a concatenated state is slower and will soon be deprecated.  Use state_is_tuple=True.
INFO 2016-09-27 22:00:01,602 Training start
WARNING 2016-09-27 22:00:02,644 <tensorflow.python.ops.rnn_cell.BasicLSTMCell object at 0x7f92055ccb90>: Using a concatenated state is slower and will soon be deprecated.  Use state_is_tuple=True.
INFO 2016-09-27 22:00:04,557 Sigmoid activation
INFO 2016-09-27 22:00:19,221 Mean loss in 0th epoch is: 23.0469970703
INFO 2016-09-27 22:00:19,496 Overall test accuracy is: 0.702981651376
INFO 2016-09-27 22:00:31,475 Mean loss in 1th epoch is: 1.52494001389
INFO 2016-09-27 22:00:31,622 Overall test accuracy is: 0.75
INFO 2016-09-27 22:00:44,091 Mean loss in 2th epoch is: 0.584597885609
INFO 2016-09-27 22:00:44,194 Overall test accuracy is: 0.761467889908
INFO 2016-09-27 22:00:57,179 Mean loss in 3th epoch is: 0.49411842227
INFO 2016-09-27 22:00:57,342 Overall test accuracy is: 0.76376146789
INFO 2016-09-27 22:01:10,761 Mean loss in 4th epoch is: 0.473098158836
INFO 2016-09-27 22:01:10,897 Overall test accuracy is: 0.762614678899
INFO 2016-09-27 22:01:13,751 Mean loss in 5th epoch is: 0.465502470732
INFO 2016-09-27 22:01:13,870 Overall test accuracy is: 0.766055045872
INFO 2016-09-27 22:01:26,304 Mean loss in 6th epoch is: 0.461813479662
INFO 2016-09-27 22:01:26,397 Overall test accuracy is: 0.76376146789
INFO 2016-09-27 22:01:28,580 Mean loss in 7th epoch is: 0.459737092257
INFO 2016-09-27 22:01:28,674 Overall test accuracy is: 0.752293577982
INFO 2016-09-27 22:01:31,394 Mean loss in 8th epoch is: 0.458324074745
INFO 2016-09-27 22:01:31,511 Overall test accuracy is: 0.761467889908
INFO 2016-09-27 22:01:34,302 Mean loss in 9th epoch is: 0.45639193058
INFO 2016-09-27 22:01:34,403 Overall test accuracy is: 0.76376146789
INFO 2016-09-27 22:01:36,800 Mean loss in 10th epoch is: 0.454845190048
INFO 2016-09-27 22:01:36,895 Overall test accuracy is: 0.761467889908
INFO 2016-09-27 22:01:39,210 Mean loss in 11th epoch is: 0.453256636858
INFO 2016-09-27 22:01:39,323 Overall test accuracy is: 0.764908256881
INFO 2016-09-27 22:01:39,323 Normal Early stop
INFO 2016-09-27 22:03:18,260 Training start
WARNING 2016-09-27 22:03:19,394 <tensorflow.python.ops.rnn_cell.BasicLSTMCell object at 0x7f7b4d44cb90>: Using a concatenated state is slower and will soon be deprecated.  Use state_is_tuple=True.
INFO 2016-09-27 22:03:21,249 Sigmoid activation
INFO 2016-09-27 22:03:38,206 Mean loss in 0th epoch is: 26.7794513702
INFO 2016-09-27 22:03:38,503 Overall test accuracy is: 0.723623853211
INFO 2016-09-27 22:03:51,865 Mean loss in 1th epoch is: 1.6839094162
INFO 2016-09-27 22:03:52,039 Overall test accuracy is: 0.75
INFO 2016-09-27 22:04:04,450 Mean loss in 2th epoch is: 0.594611823559
INFO 2016-09-27 22:04:04,544 Overall test accuracy is: 0.767201834862
INFO 2016-09-27 22:04:16,952 Mean loss in 3th epoch is: 0.49171808362
INFO 2016-09-27 22:04:17,157 Overall test accuracy is: 0.76376146789
INFO 2016-09-27 22:04:19,582 Mean loss in 4th epoch is: 0.472794651985
INFO 2016-09-27 22:04:19,653 Overall test accuracy is: 0.764908256881
INFO 2016-09-27 22:04:22,627 Mean loss in 5th epoch is: 0.465699642897
INFO 2016-09-27 22:04:22,686 Overall test accuracy is: 0.770642201835
INFO 2016-09-27 22:04:35,942 Mean loss in 6th epoch is: 0.461068183184
INFO 2016-09-27 22:04:35,998 Overall test accuracy is: 0.771788990826
INFO 2016-09-27 22:04:49,635 Mean loss in 7th epoch is: 0.460560947657
INFO 2016-09-27 22:04:49,770 Overall test accuracy is: 0.770642201835
INFO 2016-09-27 22:04:51,727 Mean loss in 8th epoch is: 0.458077669144
INFO 2016-09-27 22:04:51,792 Overall test accuracy is: 0.762614678899
INFO 2016-09-27 22:04:53,915 Mean loss in 9th epoch is: 0.458242207766
INFO 2016-09-27 22:04:54,051 Overall test accuracy is: 0.754587155963
INFO 2016-09-27 22:04:56,623 Mean loss in 10th epoch is: 0.455022603273
INFO 2016-09-27 22:04:56,796 Overall test accuracy is: 0.755733944954
INFO 2016-09-27 22:04:59,420 Mean loss in 11th epoch is: 0.453328102827
INFO 2016-09-27 22:04:59,499 Overall test accuracy is: 0.764908256881
INFO 2016-09-27 22:05:01,993 Mean loss in 12th epoch is: 0.451767385006
INFO 2016-09-27 22:05:02,154 Overall test accuracy is: 0.770642201835
INFO 2016-09-27 22:05:02,154 Normal Early stop
INFO 2016-09-27 23:54:49,807 Training start
WARNING 2016-09-27 23:54:50,498 <tensorflow.python.ops.rnn_cell.BasicLSTMCell object at 0x7fbf9d1b2910>: Using a concatenated state is slower and will soon be deprecated.  Use state_is_tuple=True.
INFO 2016-10-09 17:44:45,081 Training start
WARNING 2016-10-09 17:44:45,992 <tensorflow.python.ops.rnn_cell.BasicLSTMCell object at 0x7f9e49c3ef10>: Using a concatenated state is slower and will soon be deprecated.  Use state_is_tuple=True.
INFO 2016-10-09 17:44:47,356 Sigmoid activation
INFO 2016-10-09 17:44:59,501 Mean loss in 0th epoch is: 27.1334266663
INFO 2016-10-09 17:44:59,753 Overall test accuracy is: 0.741972477064
INFO 2016-10-09 17:45:09,681 Mean loss in 1th epoch is: 1.71185529232
INFO 2016-10-09 17:45:09,816 Overall test accuracy is: 0.756880733945
INFO 2016-10-09 17:45:19,144 Mean loss in 2th epoch is: 0.601661622524
INFO 2016-10-09 17:45:19,273 Overall test accuracy is: 0.766055045872
INFO 2016-10-09 17:45:28,779 Mean loss in 3th epoch is: 0.496614992619
INFO 2016-10-09 17:45:28,898 Overall test accuracy is: 0.776376146789
INFO 2016-10-09 17:45:38,074 Mean loss in 4th epoch is: 0.475339114666
INFO 2016-10-09 17:45:38,201 Overall test accuracy is: 0.768348623853
INFO 2016-10-09 17:45:40,561 Mean loss in 5th epoch is: 0.466700553894
INFO 2016-10-09 17:45:40,684 Overall test accuracy is: 0.774082568807
